price,experience,missions,competences,supermalter,Ville,Region_Name
700,8-15 ans,92,"['Wordpress', 'Laravel', 'PHP', 'WooCommerce', 'Git', 'Codeigniter', 'MySQL', 'E-commerce', 'HTML5', 'CSS', 'JavaScript', 'CSS3', 'jQuery', 'Bootstrap', 'Développement Front-End', 'Développement web', 'Développement Back-End', 'SQL', 'html', 'phpMyAdmin', 'Ajax']",1,Paris,île-de-france
295,8-15 ans,101,"['Conception rédaction', 'Journalisme', 'Rédaction', 'Copywriter', 'secrétariat de rédaction', 'Dossier de presse', 'Traduction Italien Français', 'création de contenu', 'correction', 'Relecture', 'Mode', 'Luxe', 'Stratégie de communication', 'Traduction Espagnol Français', 'Communiqué de presse', 'Presse Magazine', 'Communication digitale', 'orthographe', 'syntaxe', 'grammaire', 'Rédaction SEO', 'Optimisation SEO', 'Yourtextguru', 'Traduction Anglais Français', 'Traduction Français Italien', 'Traduction Français Espagnol', 'Rédaction web', 'Blog', 'pigiste', 'intégration wordpress', 'Stratégie éditoriale', 'Marketing de contenu', 'Contenu éditorial', 'Ligne éditoriale', 'Journalisme en ligne', 'Journalism']",1,Paris,île-de-france
650,3-7 ans,14,"['Amazon PPC', 'Amazon Ads', 'Amazon Advertising', 'Amazon FBA', 'Amazon Seller Central', 'Stratégie e-commerce', 'Amazon Seller', 'Amazon Marketplace', 'Publicité au CPC', 'PPC', 'Publicité', 'Display Ads', 'Recommandations stratégiques', 'Recommandation stratégique', ""Stratégie d'entreprise"", 'E-commerce', 'Amazon', 'Marketing', 'Branding', 'Marketing de contenu', 'Stratégie commerciale', 'e-comm', 'Merchant Center', 'Finance', 'Analyse financière', 'Lancement de produit', 'lancement produit', 'Lancement de produits', 'lancement de marque', 'Brand content', 'Branding & Identity', 'brand strategy', 'Brand Development', 'Brand Management', 'campagne publicitaire', 'Gestion de campagnes', 'Etude de marché', 'Analyse de données', 'Analyse des besoins', 'Expert Amazon', 'Optimisation SEO', 'Référencement naturel', 'Référencement SEO', 'SEO', 'Audit SEO', 'campagne de communication', 'ActiveCampaign', 'personal branding', 'Consultant SEO', 'Optimisation']",0,Paris,île-de-france
570,8-15 ans,30,"['Packaging', 'Communication 360°', 'Direction artistique', 'Identité visuelle', 'Publicité', 'Edition', 'Branding', 'Figma', 'Webdesign', 'Conception', 'Communication print', 'Communication digitale', 'Stratégie de communication', 'Communication visuelle', 'User Interface Design', 'User Experience Design', 'Application Mobile', 'Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign', 'Adobe Creative Suite', 'Graphisme print', 'Graphisme', 'Design logo', 'Charte graphique', 'Key visuals', 'Retouche photo', 'Montage photo', 'Mise en page', 'Carte de visite', 'Gestion de projet', 'Communication', 'E-commerce', 'Display', 'Créatif', 'Conception rédaction', 'Brand content', 'Veille concurrentielle', 'Affiche', ""Réponse à appel d'offre"", ""Création d'entreprise"", 'campagne publicitaire', 'visuels réseaux sociaux', ""suivi d'impression"", 'technique et exécution', 'image de marque', 'packaging luxe', 'packaging alimentaire', 'packaging cosmétique', 'packaging alcool']",1,Paris,île-de-france
990,8-15 ans,48,"['expert amazon', 'amazon marketplace', 'Optimisation Amazon', 'Référencement Amazon', 'amazon marketing', 'amazon advertising', 'amazon ads', 'expédié par Amazon', 'FBA', 'Amazon Publicité', 'Amazon Vendor Central', 'amazon seller central', 'fiche produit amazon', 'Amazon Seller', 'Cdiscount', 'Mirakl', 'etsy', 'Google Merchant Center', 'e-comm', 'E-commerce', 'Webmarketing', 'Stratégie webmarketing', 'PPC', 'SEA', 'Google AdWords', 'Merchant Center', 'SEM', 'référencement payant', 'Facebook Marketing', 'Acquisition trafic', 'Retargeting']",0,Paris,île-de-france
650,8-15 ans,59,"['Database administration', 'SQL Server', 'Amazon Web Services', 'MySQL', 'SQL', 'PHP', 'JavaScript', 'Administration système', 'Python', 'Node.js', 'Ruby on Rails', 'PostgreSQL', 'Linux', 'HTML5', 'Jenkins', 'Perl', 'Microsoft Azure', 'Docker', 'Ansible']",1,Paris,île-de-france
250,8-15 ans,50,"['voix off', 'Home studio', 'French VO', 'Voix anglais americain', 'Narration', 'Documentaire', 'Motion design', 'E-learning', 'Voice Talent', 'Audiobook', 'Narrateur', 'Traitement Audio', 'Voix-off', 'Meditation', 'Podcast', 'voix-pub', 'Voix Grave', ""Film d'entreprise"", 'Audio Guide', 'Doublage', 'radio', 'spot radio', 'voix homme', 'Fiction', 'Institutionnel', 'Billboard', 'Bande annonce TV', 'Publicité TV / Radio', 'Audiotel', 'professionel', 'Jingles webradio', 'Habillage Radio', 'Ton dynamique', 'Ton mysterieux', 'Ton naturel', 'Voix off homme']",1,Paris,île-de-france
140,3-7 ans,63,"['Traduction Anglais Français', 'Traduction Anglais-Espagnol', 'Interprète', 'Traduction Français Espagnol', 'Traduction Espagnol Français', 'Traduction Français Anglais', 'espagnol native', 'Amérique latine', 'Relecture', 'Rédaction', 'Correction', 'Rédaction web', 'Français', 'Anglais', 'Conception rédaction', 'réécriture', 'orthographe', 'articles', 'grammaire', 'fiches produit', 'conjugaison', 'traduction', ""cours d'espagnol""]",0,Paris,île-de-france
370,8-15 ans,33,"['Ghostwriter', 'Ecriture', 'Réécriture', 'Conseil littéraire', 'Rédaction', 'Autrice', 'Romancière', 'Plume', 'Ecrivaine fantôme', 'Relecture', 'Roman', 'Lecture', 'Fiction', 'Livre', 'Révision du texte', 'Correction', 'Responsable éditorial', 'Journalisme', 'Chroniqueuse', 'Attachée de presse', 'Edition', 'Voix', 'Voix-off', 'Livre audio', 'Podcast', 'Formation', 'Conférence', 'Non-fiction', 'Biographie', 'Conseil en édition', 'Relations presse', 'Communiqué de presse', 'Dossier de presse', 'Presse Magazine', 'Presse', 'Youtube', 'Réseaux sociaux']",1,Paris,île-de-france
800,8-15 ans,42,"['Big Query', 'Looker Studio', 'Data Studio', 'Prestashop', 'Reporting', 'ERP', 'SQL', 'Python', 'Machine learning', 'MySQL', 'CRM', 'Stratégie de prix', 'Analyse de données', 'Conseil', 'Transformation digitale', 'Data science', 'Big Data', 'E-commerce', 'Stratégie webmarketing']",1,Paris,île-de-france
500,8-15 ans,37,"['User Experience Design', 'User Interface Design', 'UX/UI', 'Webdesign', 'Direction artistique', 'Méthode agile', 'Gestion de projet', 'Application Mobile', 'Figma', 'site internet', 'Sketch', 'Invision', 'web', 'Branding', 'Graphisme', 'Edition', 'Identité visuelle', 'Graphisme print', 'Prototype', 'Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign', 'Mode', 'Charte graphique', 'Packaging', 'Design logo', 'Affiche', 'Site de marque', 'site corporate', 'Responsive design', 'ergonomie', 'application', 'Emailing', 'Landing page', 'interactive design', 'ergonomie web', 'Site vitrine', 'création de site internet', 'Scrum']",1,Paris,île-de-france
180,3-7 ans,72,"['Community management', 'Réseaux sociaux', 'Réalisation vidéo', 'Instagram', 'Stratégie de communication', 'Rédaction SEO', 'Copywriting', 'Audiovisuel', 'Facebook Marketing', 'Facebook', 'Instagram Marketing', 'Formation Réseaux Sociaux', 'SMO', 'Social Manager', 'Communication digitale', 'Branding', 'Communication', 'Rédaction web', 'Rédaction', 'Marketing de contenu', 'Lifestyle', 'Conception rédaction', 'Adobe Premiere', 'Tournage', 'Twitter', 'SEA', 'Copywriter', 'Social Media', 'SMA', 'Instagram Ads', 'Publicité Instagram']",1,Paris,île-de-france
350,8-15 ans,64,"['Montage vidéo', 'Réalisateur vidéo', 'Réalisation vidéo', 'Vidéaste', 'Monteur confirmé', 'Storytelling', 'Adobe Premiere Pro', 'Final Cut Pro X', 'Monteur vidéo', 'Adobe Premiere', 'réalisateur expérimenté', 'Monteur expérimenté', 'Final Cut', 'Sony a7sii', 'Storyboard', 'Anglais', 'Canon C300', 'Fluent English', 'Premiere', 'Fluent German', 'Réalisateur', 'Photographie', ""Film d'entreprise"", 'San Francisco', 'Monteur', 'Vidéo', 'Tournage', 'DSLR', 'Reportage', 'Final Cut Pro', 'Canon 5D', 'Post production', 'cadreur', 'Etats-Unis', 'Film', 'Filmmaker', 'Film director', 'Producer', 'Corporate Film', 'Testimonial Video', 'Allemand', 'Post-production vidéo', 'Stratégie éditoriale', 'Contenu éditorial', 'Cadreur Monteur', 'Production audiovisuelle', 'Production de contenus', 'auteure', 'auteur', 'film publicitaire']",1,Paris,île-de-france
375,3-7 ans,29,"['Graphisme', 'Packaging', 'Flyer', 'Design logo', 'Identité visuelle', 'Mise en page', 'Illustration', 'Infographie', 'Adobe Photoshop', 'Catalogue', 'Adobe InDesign', 'Adobe Illustrator', 'Kakémono', 'Webdesign', 'User Interface Design', 'Direction artistique', 'Charte graphique', 'Affiche', 'Retouche photo', 'Graphisme print', 'Carte de visite', 'Edition', 'Adobe Lightroom', 'Plaquette']",0,Rosny-sous-Bois,
350,8-15 ans,59,"['Traduction Français Anglais Chinois', 'Art', 'cosmétique', 'industrie', 'Luxe', 'Commercial', 'Multimédia', 'sous-titrage', 'Relecture', 'Traduction Chinois Anglais']",0,Paris,île-de-france
380,8-15 ans,25,"['Motion design', 'Wordpress', 'UI/UX Design', 'Webdesign', 'Adobe After Effects', 'Adobe Premiere', 'Adobe Illustrator', 'Adobe Photoshop', 'Adobe InDesign', 'Adobe XD', 'Animation', 'Vidéo', 'Réalisation vidéo', 'Montage vidéo', 'Intégration web', 'graphiste web', 'site e-commerce', 'Site vitrine', 'Communication digitale', 'Identité visuelle', 'Communication visuelle', 'Landing page', 'Vidéo explicative animée']",1,Paris,île-de-france
480,3-7 ans,16,"['Finance', 'Contrôle de gestion', 'Ressources humaines', 'Gestion administrative', ""Stratégie d'entreprise"", 'Business plan', 'Microsoft Excel', 'Reporting', 'ERP', 'SAP Business Objects', 'Silae', 'Pennylane', 'Trésorerie', 'Budget', 'Gestion de la paie', 'Transition numérique']",0,Paris,île-de-france
195,3-7 ans,105,"['Shopify', 'Facebook Ads', 'Facebook Marketing', 'Google AdWords', 'SEA', 'Webmastering', 'SEO', 'Publicité Facebook', 'Facebook', 'E-commerce', 'Google Analytics', 'Webmarketing', 'Réseaux sociaux', 'Adobe Photoshop', 'Wordpress', 'Community management', 'Gestion de projet web', 'Growth hacking', 'Acquisition trafic', 'Email marketing', 'Rédaction SEO', 'Instagram', 'Instagram Marketing', 'LinkedIn', 'LinkedIn Marketing', 'Rédaction web', 'SEM', 'Blog', 'Gestion de projet', 'Graphisme', 'Microsoft Office', 'Microsoft Excel', 'Microsoft Powerpoint', 'Microsoft Word', 'Site vitrine', 'Instagram Ads', 'CRM', 'Audit SEO', 'Transformation digitale', 'Marketing', 'Marketing de contenu', 'Brand content', 'Génération de leads', 'Marketing direct', 'Communication digitale', 'Netlinking SEO', 'Google Shopping', 'google ads', 'Elementor']",1,Paris,île-de-france
420,8-15 ans,74,"['Direction artistique', 'Expert Webflow', 'Charte graphique', 'Webdesign', 'Webflow', 'Design logo', 'Identité visuelle', 'UI/UX', 'Branding', 'Graphisme', 'powerpoint', 'carte de visite', 'édition', 'Site vitrine', ""Rapport d'activité"", 'Ergonomie', 'SEO', 'GOOGLE analytics', 'Google Search Console', 'Référencement', 'Référencement naturel', 'Landing page']",1,Paris,île-de-france
160,8-15 ans,40,"['Traduction Français Turc', 'Traduction Anglais Turc', 'Traduction Français Anglais', 'Turc', 'Traduction', 'Natif', 'Traduction Turc Français', 'Anglais', 'Sous-titrage', 'Transcréation', 'Traduction technique', 'Traduction marketing', 'Traduction médicale', 'Services linguistiques']",0,Paris,île-de-france
360,8-15 ans,191,"['Adobe InDesign', 'Adobe Photoshop', 'Adobe Illustrator', 'Acrobat Pro', 'Graphisme print', 'Design logo', 'Identité visuelle', 'Charte graphique', 'Retouche photo', 'Mise en page', 'Edition', 'Kakémono', 'Affiche', 'Plaquette', 'Flyer', 'Communication print']",1,Louvres,île-de-france
550,15 ans et +,159,"['copywriting', 'Conception rédaction', 'Storytelling', 'écriture vidéo', 'publicité', 'rédaction scénario', 'scripts films et motion design', 'Communication', 'Communication digitale', 'Marketing direct', 'marketing relationnel', 'Gamification', 'Email marketing', 'Marketing de contenu', 'Branding', 'Brand content', 'Mobile marketing', 'Facebook Marketing', 'Rédaction', 'Facebook', 'Instagram', 'Instagram Marketing']",1,Paris,île-de-france
300,3-7 ans,110,"['Rédaction web', 'Rédaction SEO', 'Copywriter', 'SEO', 'Rédaction', 'Conception rédaction', 'Copywriting', 'Rédacteur web', 'Rédacteur', 'Communication digitale', 'Marketing de contenu', 'Communication', 'Blog', 'Rédacteur SEO', 'Brand content', 'Stratégie de communication', 'Marketing', 'Création de contenu', 'Stratégie éditoriale', 'Stratégie webmarketing', 'Journalisme', 'Inbound marketing', 'Rédaction de contenu', 'Audit SEO', 'Rédaction web SEO', 'SEA', 'Optimisation SEO', 'écriture', 'Article de blog', 'Consultant SEO', 'Génération de leads', 'Réécriture', 'Netlinking SEO', 'Référencement naturel', 'Référencement SEO', 'Concepteur rédacteur', 'Relecture', 'Gestion de projet web', 'Webmarketing', 'Articles', 'Contenu éditorial', 'Livre blanc', 'Growth marketing', 'Content marketing', 'Stratégie de positionnement', 'Marketing digital', 'SEMrush', 'Ligne éditoriale', 'Growth hacking', 'Planning éditorial']",1,Paris,île-de-france
500,8-15 ans,52,"['Motion design', 'Graphisme', 'Illustration', 'Flat Design', 'Animation', '2D']",1,Paris,île-de-france
500,3-7 ans,34,"['Microsoft Excel', 'VBA', 'Formation', 'Google Sheets', '2 ans en Angleterre', 'Google Apps Script', 'Motivé', 'Assidu', '910/990', 'HTML5', 'CSS3', 'React.js', 'JavaScript', 'Banque', 'industrie', 'Evénementiel', 'TCD', 'Microsoft Power Query', 'Ruby on Rails', 'Développement web', 'Base de données', 'adaptabilité', ""ouverture d'esprit"", 'Microsoft Powerpoint', 'Microsoft Word', 'Figma', 'Gestion de projet', 'Ingénieur mécanique', ""à l'écoute"", 'disponibilité', 'Anglais', 'Portugais', 'souriant', 'volontaire', 'Persévérance', 'Responsive design', 'Spatial', 'Ferroviaire', 'Mutuelle', 'Industrialisation', 'Energie', 'Energies renouvelables', 'autonomie', 'Autocad', 'organisée', 'réactif', 'Prise de recul', 'Polyvalence', 'empathie', 'curiosité']",1,Bois-Colombes,
225,3-7 ans,161,"['Espagnol', 'Traduction Anglais-Espagnol', 'Traduction Espagnol Français', 'Sous-titrage', 'Traduction', 'Traduction Français Espagnol', 'Localisation', 'Rédaction web', 'Traduction Allemand Anglais', 'natif', 'Rédaction', 'Correction', 'Blog', 'Conception rédaction', 'SEO', 'Stratégie éditoriale', 'Relecture', 'Relecture et correction', 'Correction relecture', 'Traduction audiovisuelle', 'Communication', 'Gestion de projet']",1,Paris,île-de-france
500,3-7 ans,69,"['Photographie', 'Mode', 'Packshot', 'Instagram', 'Lookbook', 'Retouche photo', 'Direction artistique', 'nature morte', 'still life', 'fashion', 'studio', 'retouches', 'Adobe Photoshop', 'Portrait', 'Montage photo', 'Montage vidéo', 'Reportage', 'shooting photo', 'capture one']",0,Paris,île-de-france
350,3-7 ans,78,"['Adobe Premiere', 'Adobe After Effects', 'Montage vidéo', 'Motion design', 'Post production', 'Animation', 'Storyboard', ""Film d'entreprise"", 'Branding', 'Vidéo promotionnelle', 'Adobe Creative Suite', 'Vidéo', 'Flat Design', 'Retouche photo', 'Montage photo', 'Audiovisuel', 'Publicité', 'clip', 'Affiche']",1,Paris,île-de-france
300,8-15 ans,38,"['Design logo', 'Charte graphique', 'logo', 'Identité visuelle', 'Plaquette', 'UI/UX', 'Wordpress', 'Kakémono', 'Communication visuelle', 'Branding', 'Site vitrine', 'Direction artistique', 'Communication print', 'Communication', 'Packaging', 'Conception de logo', 'Graphisme', 'Adobe Creative Suite', 'Affiche', 'Flyer', 'Graphisme print', 'Infographie', 'Icônes', 'Illustration', 'papeterie', 'design graphic', 'maquettisme', 'Carte de visite', 'Adobe Illustrator', 'Wix', 'Rédaction web', 'SEO', 'Maquettiste', 'kakémonos', 'User Experience Design', 'Graphisme 3D', 'Figma', 'Modélisation 3D', 'Substance Painter', 'Substance Designer', 'Substance', 'Google AdWords', 'Rédaction SEO', 'Stratégie webmarketing']",1,Paris,île-de-france
1012,15 ans et +,219,"[""Répondre à un appel d'offres"", 'Marchés publics', ""Réponse à appel d'offre"", 'Commercial', ""Appel d'offres"", ""appels d'offres"", ""appel d'offre"", ""Appels d'offre"", 'Mémoire technique', 'Business development', 'business developer', 'Développement commercial', 'Prospection commerciale', 'Stratégie commerciale', 'Négociation commerciale', 'Grands comptes', 'Administration', 'Sécurité', 'Défense', 'Partenariats stratégiques', 'Vente complexe', 'Key Account Management', 'efficacité commerciale', 'New Business Development', 'Strategic Partnerships', 'Account Management', 'prospection', 'Contract Negotiation', 'plan stratégique', 'Sales enablement', 'Business Strategy']",1,Paris,île-de-france
580,3-7 ans,206,"['Présentation', 'Design', 'Identité visuelle', 'Direction artistique', 'Microsoft Powerpoint']",1,Paris,île-de-france
290,8-15 ans,146,"['Shopify', 'E-commerce', 'webdesign', 'site web', 'site vitrine', 'Gestion de projet web', 'Acquisition trafic', 'SEO', 'Webmarketing', 'Google AdWords', 'Facebook Marketing', 'Stratégie webmarketing', 'Web analytics', 'SEA', 'SEM', 'Audit SEO', 'Wordpress', 'Méthode agile', 'Product management', 'Marketing', 'AMOA', 'Google Analytics', 'webflow', 'wechat', 'mirakl', 'lengow', 'HTML5', 'CSS3', 'Liquid', 'sharetribe', 'Marketplace']",0,Paris,île-de-france
450,8-15 ans,19,"['Illustration', 'Direction artistique', 'Graphisme', 'Typographie', 'Communication visuelle', 'Bande dessinée', 'Design textile', 'illustration jeunesse', 'Design logo', 'illustration publicitaire', 'illustration institutionnelle', 'Illustration commerciale', 'Identité visuelle', 'Affiche', 'Mise en page', 'Adobe InDesign', 'Adobe Illustrator', 'Adobe Photoshop', 'Adobe After Effects', 'Flyer', 'Graphisme print', 'Motion design', 'Presse Magazine', 'Charte graphique', 'illustratrice jeunesse', 'Communication', 'Branding', 'illustration editoriale', 'Edition', 'procreate', 'Gestion de projet', 'conseil en communication', 'pictogramme', 'lettering', 'Lettrage', 'Infographie', 'Dessin', 'illustration scientifique', 'communication publique', 'Communication territoriale', 'Exécution graphique', 'Conseil']",0,Paris,île-de-france
420,8-15 ans,49,"['Wordpress', 'WooCommerce', 'Elementor', 'E-commerce', 'Site vitrine', 'integrateur web', 'Divi', 'Création de site', 'WP Bakery', 'Développement web', 'site e-commerce', 'Audit SEO', 'Formation Wordpress', 'PHP 5', 'Formation SEO', 'Formation AdWords', 'HTML5', 'CSS3', 'Plugin Wordpress', 'Divi WordPress', 'MySQL', 'Responsive design', 'Développement Front-End', 'Développement Back-End', 'Intégration web', 'SEO']",1,Paris,île-de-france
500,3-7 ans,53,"['Google Sheets', 'Google Script', 'Microsoft Excel', 'VBA', 'Analyse de données', 'Google Apps Script', 'Dashboard', 'CSV', 'Gestion de projet', 'Macros', 'SQL', 'Suite Google', 'Web App', 'HTML/CSS', 'Automatisation', 'JavaScript', 'Microsoft Access', 'Tableaux croisés dynamiques', 'TCD', 'Google Workspace']",1,Paris,île-de-france
650,3-7 ans,52,"['Google Apps Script', 'Zapier', 'No code', 'n8n', 'Extension Chrome', 'Google Sheets', 'JavaScript', 'Automatisation', 'Macros', 'Macro', 'API', 'Node.js', 'App script', 'Google cloud', 'Google Workspace', 'Google API', 'Integromat', 'Amazon Web Services (AWS)', 'MVP', 'POC', 'Make', 'Extension', 'Typescript', 'React.js', 'Tailwind', 'Vite.js', 'Vite', 'API REST', 'GitHub', 'Slack', 'Make integromat', 'n8n cloud', 'Automatisation des processus', 'Plasmo', 'SDK', 'Make (Integromat)', 'React', 'Git', 'Automatisation des tâches', 'Automatisations', 'Cloud n8n']",1,Paris,île-de-france
650,8-15 ans,39,"['E-commerce', 'Conversion Rate Optimization', 'CRO', 'Conversion', 'site e-commerce', 'Stratégie e-commerce', 'UX Design', 'UI/UX', 'Google Analytics', 'Hotjar', 'Google Optimize', 'Growth hacking', 'Webdesign', 'User Experience Design', 'Développement produit', 'Design Thinking', 'Web analytics', 'Google Tag Manager', 'AB Tasty', 'Optimizely', 'AB test']",1,Paris,île-de-france
550,8-15 ans,53,"['Réalisation vidéo', 'Réalité virtuelle', 'Montage vidéo', 'Video 360', 'tournage vidéo', ""Film d'entreprise"", 'Adobe Premiere', 'visite virtuelle 360°', 'Post production', 'Audiovisuel', 'visite virtuelle', 'Adobe Photoshop', 'Adobe After Effects', 'vidéo institutionnelle', 'Da vinci Resolve', 'Lightroom', 'Première Pro', 'Suite adobe CC', 'Réseaux sociaux', 'Blog', 'Film', 'Publicité', 'Courts métrages', 'Télévision', 'Production vidéo', 'Vidéo', 'Final Cut Pro', 'Édition', 'Video Production', 'Video Editing', 'Editing', 'Nuke', 'Documentaries', 'cadreur vidéo', 'Tournage', 'Reportage', 'Sous-titrage', 'étalonnage', 'documentaire', 'interview']",1,Paris,île-de-france
500,3-7 ans,38,"['JavaScript', 'React.js', 'Fullstack', 'Java', 'Typescript', 'Node.js', 'Spring', 'C#', 'AWS', 'Spring boot', 'Oracle', 'Intégration web', 'Intégration Responsive', 'Wordpress', 'Vue.js', 'CSS3', 'HTML5', 'Développement Front-End', 'Responsive design', 'SASS', 'Bootstrap', 'Gatsby', 'Express', 'jQuery', 'PHP', 'ASP.NET MVC', 'ASP.NET', 'MongoDB', 'Heroku', 'Netlify', 'MySQL', 'Google Analytics', 'Git', 'Apache', 'React Native']",0,Paris,île-de-france
450,8-15 ans,14,"['Motion design', ""Film d'entreprise"", 'Montage vidéo', 'Adobe After Effects', 'Adobe Premiere', 'Monteur video', 'Animation', 'explainer video', 'Adobe Illustrator', 'Adobe Photoshop', 'Powtoon', 'Direction artistique', 'Graphisme', 'Post production', 'Communication digitale', 'Communication sur les réseaux sociaux', 'Institutionnel', 'E-learning', 'Vidéo promotionnelle', 'Publicité', 'Packshot', 'Vidéo', 'Cadrage vidéo', 'Tournage', 'documentaire', 'court-métrage', 'clip musical', 'Montage son']",1,Paris,île-de-france
700,3-7 ans,42,"['Data science', 'Python', 'Automatisation', 'Deep Learning', 'Reinforcement Learning', 'Machine learning', 'Scraping', 'Data mining', 'Scikit-learn', 'Pandas', 'PySide2', 'Docker', 'scrapy', 'selenium', 'Microsoft Azure', 'nlp', 'TensorFlow', 'Numpy', 'Pytorch', 'AWS', 'OVH', 'LLM', 'ChatGPT', 'dolly 2', 'Langchain', 'llama-index']",1,Paris,île-de-france
650,3-7 ans,38,"['photographe', 'Photographe portrait', 'Photographe corporate', 'Portrait', 'Photographie évenementielle', 'Photographie', 'Photography', 'Photographe entreprise', 'reportage événementiel', ""reportage d'entreprise"", 'studio photo', 'studio mobile', ""soirées d'entreprise"", 'Reportage', 'Adobe Photoshop', 'Adobe Lightroom', 'Retouche photo', 'photographe sportif', 'event', 'événement sportif', 'Corporate Branding', 'portraits en situation', 'conférence', 'Paris', 'Branding', 'reportage photo']",1,Paris,île-de-france
450,8-15 ans,40,"['Direction artistique', 'Illustration', 'Motion design', 'Réalisation vidéo', 'Graphisme', 'Brand content', 'Animation', 'Publicité', 'Institutionnel', 'Montage vidéo', 'Gestion de projet', 'graphisme animé', 'story-board', 'character design', 'Dessin', 'dessin animé', 'production vidéo', 'captation réelle', ""dessin d'animation"", 'animation de personnage', 'screencast', 'script', 'Instagram', 'Réseaux sociaux', 'After Effects', 'Illustrator', 'Photoshop']",1,Paris,île-de-france
400,3-7 ans,39,"['Photographe corporate', 'Portrait', 'Evénementiel', 'Photographie', 'photographie industrielle', 'reportage événementiel', 'Adobe Lightroom', 'Mariage', 'Retouche photo', 'Branding', 'Immobilier', 'Urbain', 'Journalisme', 'Paris', 'Architecture', ""Film d'entreprise"", 'Photographe concert', 'concert', 'team building', 'photo booth', 'Montage photo', 'Adobe Photoshop', 'Adobe Illustrator', 'photojournaliste', 'photographe journaliste', 'photographe immobilier', 'Studio']",1,Paris,île-de-france
200,3-7 ans,61,"['Sous-titrage', 'retranscription audio', 'transcription audio', 'Traduction Français Anglais', 'Traduction Anglais Français', 'Relecture', 'Correction', 'Traduction médicale']",1,Paris,île-de-france
427,3-7 ans,61,"['React.js', 'JavaScript', 'Next.js', 'Typescript', 'Discord', 'HTML', 'CSS', 'PHP', 'MySQL', 'Bootstrap', 'GitHub', 'TailwindCSS', 'Bash', 'MongoDB', 'Prisma', 'Node.js', 'PostgreSQL']",0,Paris,île-de-france
370,3-7 ans,175,"['Animation 2D', 'Graphisme print', 'Graphisme digital', 'Montage vidéo', 'Motion design', 'Adobe InDesign', 'Adobe Illustrator', 'Adobe Premiere', 'Adobe Photoshop', 'Adobe After Effects', 'Mise en page', 'brochures', 'Identité visuelle', 'Infographie', 'Edition', 'Flyer', 'Affiche', 'Brochure', 'Plaquette', 'Catalogue', 'Carte de visite', 'Sous-titrage', 'Audiovisuel', ""Film d'entreprise"", 'Réseaux sociaux', 'Icônes', 'Post production', 'Montage photo', 'Flat Design', 'Charte graphique', 'Graphisme', 'Kakémono', 'PowerPoint', 'roll-up']",1,Paris,île-de-france
340,8-15 ans,41,"['Facebook Ads', 'Facebook Marketing', 'Génération de leads', 'Acquisition trafic', 'Instagram Marketing', 'Webmarketing', 'Stratégie webmarketing', 'Retargeting', 'Facebook', 'Instagram', 'Google AdWords', 'Google Analytics', 'Web analytics', 'Site vitrine', 'Wordpress', 'E-commerce', 'Shopify', 'Twitter', 'Snapchat', 'TikTok', 'Google', 'Marketing', 'Emailing', 'Stratégie de communication', 'Inbound marketing', 'Analyse de données', 'Réseaux sociaux', 'Meta Ads']",1,Paris,île-de-france
250,8-15 ans,88,"['Traduction Français Italien', 'interprète français italien', 'Traduction scientifique', 'Traduction pour le tourisme', 'redazione italiano', 'ghostwriter', 'editing', 'Traduction', 'Relecture', 'Rédaction', 'Correction', 'Conception rédaction', 'Relectrice', 'Traduction littéraire', 'Traduction touristique', 'Traduction générale', 'Transcréation', 'Traduction spécialisée', 'Traducteur générale', 'Post-édition', 'MemoQ']",0,Orsay,île-de-france
475,8-15 ans,272,"['Symfony', 'Symfony 5', 'PHP', 'DDD', 'React.js', 'Symfony 4', 'Symfony 3', 'Symfony 2', 'Hexagonal Architecture', 'E-commerce', 'Bootstrap', 'HTML5', 'JavaScript', 'EZ Platform', 'Développement Front-End', 'Git', 'MySQL', 'jQuery', 'CSS3', 'Elasticsearch']",1,Paris,île-de-france
349,3-7 ans,19,"['Direction artistique', 'Identité visuelle', 'Adobe Photoshop', 'Motion design', 'Graphisme', 'Adobe Illustrator', 'Adobe InDesign', 'Charte graphique', 'UI/UX Design', 'Design logo', 'Illustration', 'Branding', 'Graphisme print', 'Communication digitale', 'Adobe After Effects', 'Webdesign', 'User Interface Design', 'Réseaux sociaux', 'Adobe Creative Suite', 'Communication visuelle', 'design graphic', 'Communication print', 'Conception logo', 'Flyer', 'Kakémono', 'designer graphique', 'Création graphique', 'Icônes', 'Illustration vectorielle', 'Adobe XD', 'Adobe Premiere', 'Adobe Lightroom', 'Storyboard', 'Branding & Identity', 'Animation', 'Animation 2D', 'motion designer', 'Mise en page', 'maquette web', 'maquette graphique', 'support de communication', 'Création de logo', 'Storyboarding', 'design', ""Design d'animation"", 'animation logo']",1,Paris,île-de-france
450,8-15 ans,125,"['webflow', 'Intégration Responsive', 'Webdesign', 'Graphisme', 'Client First', 'Intégration web', 'Intégration Webflow', 'développeur Webflow', 'Webflow CMS', 'Conception de logo', ""Création d'identité visuelle"", 'création de visuels', 'Création de site web', 'Site vitrine', 'Blog']",1,Paris,île-de-france
